source_path,final_status,redirect_hops,final_url,canonical,h1,title,meta_robots,x_robots_tag,visible_noindex,chain
/fr/collections/peintures-geometriques-matchwalswallpapers,200,1,https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs,,,,,,no,301 https://www.matchwalls.com/fr/collections/peintures-geometriques-matchwalswallpapers -> /fr/collections/peintures-murales-geometriques-matchwallsmurs | 200 https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs
/fr/collections/peintures-murales-botaniques-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/peintures-murales-botaniques-matchwallsmurals,,,,,,no,200 https://www.matchwalls.com/fr/collections/peintures-murales-botaniques-matchwallsmurals
/fr/collections/peintures-murales-de-la-nature-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/peintures-murales-de-la-nature-matchwallsmurals,,,,,,no,200 https://www.matchwalls.com/fr/collections/peintures-murales-de-la-nature-matchwallsmurals
/fr/collections/peintures-murales-florales-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals,,,,,,no,200 https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals
/fr/collections/peintures-murales-geometriques-matchwallsmurs,200,0,https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs,,,,,,no,200 https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs
/fr/collections/peintures-murales-graphiques-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals,,,,,,no,200 https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals
/fr/collections/peintures-murales-japonaises-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals,,,,,,no,200 https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals
/fr/collections/rayons-muraux-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals,,,,,,no,200 https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals
/fr/collections/rays-mural-matchwallsmurals-1,200,1,https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals,,,,,,no,301 https://www.matchwalls.com/fr/collections/rays-mural-matchwallsmurals-1 -> https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals
/fr/collections/wall-paper-matchwallswallpapers,200,2,https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals,,,,,,no,301 https://www.matchwalls.com/fr/collections/wall-paper-matchwallswallpapers -> /fr/collections/rays-mural-matchwallsmurals-1 | 301 https://www.matchwalls.com/fr/collections/rays-mural-matchwallsmurals-1 -> https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals
/no/collections/bla-lerreter-matchwallsartprints,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/collections/bla-lerreter-matchwallsartprints -> / | 200 https://www.matchwalls.com/
/no/collections/maleri-landskap-matchwallsmurals,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/collections/maleri-landskap-matchwallsmurals -> / | 200 https://www.matchwalls.com/
/no/collections/malte-papirer-kjokken-matchwallswallpapers?page=2,ERROR,0,https://www.matchwalls.com/no/collections/malte-papirer-kjokken-matchwallswallpapers?page=2,,,,,,no,ERROR https://www.matchwalls.com/no/collections/malte-papirer-kjokken-matchwallswallpapers?page=2 ERROR <urlopen error _ssl.c:989: The handshake operation timed out>
/no/collections/tabeller-og-lerreter-kommersielle-kontor-matchwallsartprints,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/collections/tabeller-og-lerreter-kommersielle-kontor-matchwallsartprints -> / | 200 https://www.matchwalls.com/
/no/collections/tegning-av-bilder-matchwallartprints,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/collections/tegning-av-bilder-matchwallartprints -> / | 200 https://www.matchwalls.com/
/no/pages/installasjonsveiledning,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/pages/installasjonsveiledning -> / | 200 https://www.matchwalls.com/
/no/pages/lag-din-egen-tapetrulle,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/pages/lag-din-egen-tapetrulle -> / | 200 https://www.matchwalls.com/
/no/pages/lag-ditt-eget-kunstutskrift,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/pages/lag-ditt-eget-kunstutskrift -> / | 200 https://www.matchwalls.com/
/no/pages/lag-ditt-eget-veggmaleri,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/pages/lag-ditt-eget-veggmaleri -> / | 200 https://www.matchwalls.com/
/no/pages/matchwalls-gavekort,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/pages/matchwalls-gavekort -> / | 200 https://www.matchwalls.com/
/no/products/barcelona-92-nostalgi-club,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/barcelona-92-nostalgi-club -> / | 200 https://www.matchwalls.com/
/no/products/bomullskarton-striper-rosa-prove,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/bomullskarton-striper-rosa-prove -> / | 200 https://www.matchwalls.com/
/no/products/elegant-hvit-murstein-hvit,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/elegant-hvit-murstein-hvit -> / | 200 https://www.matchwalls.com/
/no/products/flerfargede-veggmalerier-opptar-aktorveggmaleriprove,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/flerfargede-veggmalerier-opptar-aktorveggmaleriprove -> / | 200 https://www.matchwalls.com/
/no/products/geometrisk-illusjon-blanco,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/geometrisk-illusjon-blanco -> / | 200 https://www.matchwalls.com/
/no/products/gronn-pels,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/gronn-pels -> / | 200 https://www.matchwalls.com/
/no/products/gronne-fliser-ceraminc-1,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/gronne-fliser-ceraminc-1 -> / | 200 https://www.matchwalls.com/
/no/products/host-eik-planker-brun,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/host-eik-planker-brun -> / | 200 https://www.matchwalls.com/
/no/products/ibenholt-tre-spor-svart,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/ibenholt-tre-spor-svart -> / | 200 https://www.matchwalls.com/
/no/products/inspirerende-striper-rosa,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/inspirerende-striper-rosa -> / | 200 https://www.matchwalls.com/
/no/products/kastanje-lund-brun,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/kastanje-lund-brun -> / | 200 https://www.matchwalls.com/
/no/products/lineaer-dynamikk-rosa-prove,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/lineaer-dynamikk-rosa-prove -> / | 200 https://www.matchwalls.com/
/no/products/pop-paisley-blue-5,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/pop-paisley-blue-5 -> / | 200 https://www.matchwalls.com/
/no/products/rosa-eleganse-abstrakt-prove,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/rosa-eleganse-abstrakt-prove -> / | 200 https://www.matchwalls.com/
/no/products/rosa-lineaer-kontrast,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/rosa-lineaer-kontrast -> / | 200 https://www.matchwalls.com/
/no/products/sakura-verde,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/sakura-verde -> / | 200 https://www.matchwalls.com/
/no/products/soloppgang-geometrisk-rosa,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/soloppgang-geometrisk-rosa -> / | 200 https://www.matchwalls.com/
/no/products/stigende-kraner-azul-1,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/stigende-kraner-azul-1 -> / | 200 https://www.matchwalls.com/
/no/products/svart-og-hvitt-beskyttet-veiprove,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/svart-og-hvitt-beskyttet-veiprove -> / | 200 https://www.matchwalls.com/
/no/products/uberort-hvit-murstein-hvit-prove,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/uberort-hvit-murstein-hvit-prove -> / | 200 https://www.matchwalls.com/
/no/products/urban-sketch-brown-6,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/no/products/urban-sketch-brown-6 -> / | 200 https://www.matchwalls.com/
/pages/como-tomar-medidas-paredes-y-techos-boton,200,1,https://www.matchwalls.com/pages/medidas-paredes,,,,,,no,301 https://www.matchwalls.com/pages/como-tomar-medidas-paredes-y-techos-boton -> /pages/medidas-paredes | 200 https://www.matchwalls.com/pages/medidas-paredes
/pages/facade-variants/test,200,1,https://www.matchwalls.com/,,,,,,no,301 https://www.matchwalls.com/pages/facade-variants/test -> / | 200 https://www.matchwalls.com/
/pages/medidas-paredes,200,0,https://www.matchwalls.com/pages/medidas-paredes,,,,,,no,200 https://www.matchwalls.com/pages/medidas-paredes
/pages/medidas-paredes-techos,200,1,https://www.matchwalls.com/pages/medidas-paredes,,,,,,no,301 https://www.matchwalls.com/pages/medidas-paredes-techos -> /pages/medidas-paredes | 200 https://www.matchwalls.com/pages/medidas-paredes
/pages/sobre-nosotros,200,0,https://www.matchwalls.com/pages/sobre-nosotros,,,,,,no,200 https://www.matchwalls.com/pages/sobre-nosotros
/pages/sobre-nosotros-1,200,1,https://www.matchwalls.com/pages/sobre-nosotros,,,,,,no,301 https://www.matchwalls.com/pages/sobre-nosotros-1 -> /pages/sobre-nosotros | 200 https://www.matchwalls.com/pages/sobre-nosotros
/products/abismo-dorado-negro-copia,200,1,https://www.matchwalls.com/products/eternal-marble-elegance,,,,,,no,301 https://www.matchwalls.com/products/abismo-dorado-negro-copia -> /products/eternal-marble-elegance | 200 https://www.matchwalls.com/products/eternal-marble-elegance
/products/blue-dot-harmony-gris-copia,200,1,https://www.matchwalls.com/products/blue-dot-harmony-rosa-1,,,,,,no,301 https://www.matchwalls.com/products/blue-dot-harmony-gris-copia -> /products/blue-dot-harmony-rosa-1 | 200 https://www.matchwalls.com/products/blue-dot-harmony-rosa-1
/products/blue-dot-harmony-rosa-1,200,0,https://www.matchwalls.com/products/blue-dot-harmony-rosa-1,,,,,,no,200 https://www.matchwalls.com/products/blue-dot-harmony-rosa-1
/products/botanical-grid-marron-copy,200,1,https://www.matchwalls.com/products/floral-cascade-rosa,,,,,,no,301 https://www.matchwalls.com/products/botanical-grid-marron-copy -> /products/floral-cascade-rosa | 200 https://www.matchwalls.com/products/floral-cascade-rosa
/products/echoing-corridor,404,0,https://www.matchwalls.com/products/echoing-corridor,,,,,,no,404 https://www.matchwalls.com/products/echoing-corridor
/products/echoing-corridor-3,404,0,https://www.matchwalls.com/products/echoing-corridor-3,,,,,,no,404 https://www.matchwalls.com/products/echoing-corridor-3
/products/ember-glow-marron,404,0,https://www.matchwalls.com/products/ember-glow-marron,,,,,,no,404 https://www.matchwalls.com/products/ember-glow-marron
/products/endless-horizon-3,404,1,https://www.matchwalls.com/products/echoing-corridor,,,,,,no,301 https://www.matchwalls.com/products/endless-horizon-3 -> /products/echoing-corridor | 404 https://www.matchwalls.com/products/echoing-corridor
/products/eternal-marble-elegance,200,0,https://www.matchwalls.com/products/eternal-marble-elegance,,,,,,no,200 https://www.matchwalls.com/products/eternal-marble-elegance
/products/ethereal-flow-azul,200,0,https://www.matchwalls.com/products/ethereal-flow-azul,,,,,,no,200 https://www.matchwalls.com/products/ethereal-flow-azul
/products/ethereal-flow-blanco-negro,200,0,https://www.matchwalls.com/products/ethereal-flow-blanco-negro,,,,,,no,200 https://www.matchwalls.com/products/ethereal-flow-blanco-negro
/products/ethereal-flow-blanco-y-negro-copia,200,1,https://www.matchwalls.com/products/ethereal-flow-verde,,,,,,no,301 https://www.matchwalls.com/products/ethereal-flow-blanco-y-negro-copia -> /products/ethereal-flow-verde | 200 https://www.matchwalls.com/products/ethereal-flow-verde
/products/ethereal-flow-verde,200,0,https://www.matchwalls.com/products/ethereal-flow-verde,,,,,,no,200 https://www.matchwalls.com/products/ethereal-flow-verde
/products/ethereal-flow-verde-copia,200,1,https://www.matchwalls.com/products/ethereal-flow-azul,,,,,,no,301 https://www.matchwalls.com/products/ethereal-flow-verde-copia -> /products/ethereal-flow-azul | 200 https://www.matchwalls.com/products/ethereal-flow-azul
/products/ethereal-groves-azul-copia,200,1,https://www.matchwalls.com/products/ethereal-flow-blanco-negro,,,,,,no,301 https://www.matchwalls.com/products/ethereal-groves-azul-copia -> /products/ethereal-flow-blanco-negro | 200 https://www.matchwalls.com/products/ethereal-flow-blanco-negro
/products/floral-cascade-lila,200,0,https://www.matchwalls.com/products/floral-cascade-lila,,,,,,no,200 https://www.matchwalls.com/products/floral-cascade-lila
/products/floral-cascade-rosa,200,0,https://www.matchwalls.com/products/floral-cascade-rosa,,,,,,no,200 https://www.matchwalls.com/products/floral-cascade-rosa
/products/floral-cascade-rosa-copy-1,200,1,https://www.matchwalls.com/products/floral-cascade-lila,,,,,,no,301 https://www.matchwalls.com/products/floral-cascade-rosa-copy-1 -> /products/floral-cascade-lila | 200 https://www.matchwalls.com/products/floral-cascade-lila
/products/linear-dynamics-azul-blanco,200,0,https://www.matchwalls.com/products/linear-dynamics-azul-blanco,,,,,,no,200 https://www.matchwalls.com/products/linear-dynamics-azul-blanco
/products/linear-dynamics-azul-marino-copia,200,1,https://www.matchwalls.com/products/linear-dynamics-azul-blanco,,,,,,no,301 https://www.matchwalls.com/products/linear-dynamics-azul-marino-copia -> /products/linear-dynamics-azul-blanco | 200 https://www.matchwalls.com/products/linear-dynamics-azul-blanco
/products/linear-dynamics-rojo-copia,ERROR,1,https://www.matchwalls.com/products/linear-dynamics-rosa-2,,,,,,no,301 https://www.matchwalls.com/products/linear-dynamics-rojo-copia -> /products/linear-dynamics-rosa-2 | ERROR https://www.matchwalls.com/products/linear-dynamics-rosa-2 ERROR <urlopen error _ssl.c:989: The handshake operation timed out>
/products/linear-dynamics-rosa-2,200,0,https://www.matchwalls.com/products/linear-dynamics-rosa-2,,,,,,no,200 https://www.matchwalls.com/products/linear-dynamics-rosa-2
/products/melodic-flow,404,0,https://www.matchwalls.com/products/melodic-flow,,,,,,no,404 https://www.matchwalls.com/products/melodic-flow
/products/muestra-aurora-maritima-rosa,200,0,https://www.matchwalls.com/products/muestra-aurora-maritima-rosa,,,,,,no,200 https://www.matchwalls.com/products/muestra-aurora-maritima-rosa
/products/muestra-de-botanical-grid-marron-copy,200,1,https://www.matchwalls.com/products/muestra-de-floral-cascade-rosa,,,,,,no,301 https://www.matchwalls.com/products/muestra-de-botanical-grid-marron-copy -> /products/muestra-de-floral-cascade-rosa | 200 https://www.matchwalls.com/products/muestra-de-floral-cascade-rosa
/products/muestra-de-enchanted-garden-symphony-multicolor-copia,200,1,https://www.matchwalls.com/products/muestra-de-enchanted-garden-symphony-negro-copia,,,,,,no,301 https://www.matchwalls.com/products/muestra-de-enchanted-garden-symphony-multicolor-copia -> /products/muestra-de-enchanted-garden-symphony-negro-copia | 200 https://www.matchwalls.com/products/muestra-de-enchanted-garden-symphony-negro-copia
/products/muestra-de-enchanted-garden-symphony-negro-copia,200,0,https://www.matchwalls.com/products/muestra-de-enchanted-garden-symphony-negro-copia,,,,,,no,200 https://www.matchwalls.com/products/muestra-de-enchanted-garden-symphony-negro-copia
/products/muestra-de-floral-cascade-lila,200,0,https://www.matchwalls.com/products/muestra-de-floral-cascade-lila,,,,,,no,200 https://www.matchwalls.com/products/muestra-de-floral-cascade-lila
/products/muestra-de-floral-cascade-rosa,200,0,https://www.matchwalls.com/products/muestra-de-floral-cascade-rosa,,,,,,no,200 https://www.matchwalls.com/products/muestra-de-floral-cascade-rosa
/products/muestra-de-floral-cascade-rosa-copy,200,1,https://www.matchwalls.com/products/muestra-de-floral-cascade-lila,,,,,,no,301 https://www.matchwalls.com/products/muestra-de-floral-cascade-rosa-copy -> /products/muestra-de-floral-cascade-lila | 200 https://www.matchwalls.com/products/muestra-de-floral-cascade-lila
/products/muestra-de-spectrum-grid-multicolor-1,200,0,https://www.matchwalls.com/products/muestra-de-spectrum-grid-multicolor-1,,,,,,no,200 https://www.matchwalls.com/products/muestra-de-spectrum-grid-multicolor-1
/products/muestra-de-spectrum-grid-multicolor-copy,200,1,https://www.matchwalls.com/products/muestra-de-spectrum-grid-multicolor-1,,,,,,no,301 https://www.matchwalls.com/products/muestra-de-spectrum-grid-multicolor-copy -> /products/muestra-de-spectrum-grid-multicolor-1 | 200 https://www.matchwalls.com/products/muestra-de-spectrum-grid-multicolor-1
/products/muestra-desnudos-blanco-y-negro,404,1,https://www.matchwalls.com/collections/muestras,,,,,,no,301 https://www.matchwalls.com/products/muestra-desnudos-blanco-y-negro -> /collections/muestras | 404 https://www.matchwalls.com/collections/muestras
/products/muestra-eternal-marble-elegance-multicolor,200,1,https://www.matchwalls.com/products/muestra-aurora-maritima-rosa,,,,,,no,301 https://www.matchwalls.com/products/muestra-eternal-marble-elegance-multicolor -> /products/muestra-aurora-maritima-rosa | 200 https://www.matchwalls.com/products/muestra-aurora-maritima-rosa
/products/poster-de-papel-mate-calidad-museo-con-marco-de-madera,404,1,https://www.matchwalls.com/products/echoing-corridor-3,,,,,,no,301 https://www.matchwalls.com/products/poster-de-papel-mate-calidad-museo-con-marco-de-madera -> /products/echoing-corridor-3 | 404 https://www.matchwalls.com/products/echoing-corridor-3
/products/punto-de-conexion-blanco-negro,200,0,https://www.matchwalls.com/products/punto-de-conexion-blanco-negro,,,,,,no,200 https://www.matchwalls.com/products/punto-de-conexion-blanco-negro
/products/punto-de-conexion-negro-copia,200,1,https://www.matchwalls.com/products/punto-de-conexion-blanco-negro,,,,,,no,301 https://www.matchwalls.com/products/punto-de-conexion-negro-copia -> /products/punto-de-conexion-blanco-negro | 200 https://www.matchwalls.com/products/punto-de-conexion-blanco-negro
/products/rusted-horizon-marron-copia,404,1,https://www.matchwalls.com/products/ember-glow-marron,,,,,,no,301 https://www.matchwalls.com/products/rusted-horizon-marron-copia -> /products/ember-glow-marron | 404 https://www.matchwalls.com/products/ember-glow-marron
/products/sombras-tropicales-blanco-y-negro-2,200,0,https://www.matchwalls.com/products/sombras-tropicales-blanco-y-negro-2,,,,,,no,200 https://www.matchwalls.com/products/sombras-tropicales-blanco-y-negro-2
/products/sombras-tropicales-blanco-y-negro-copy,200,1,https://www.matchwalls.com/products/sombras-tropicales-blanco-y-negro-2,,,,,,no,301 https://www.matchwalls.com/products/sombras-tropicales-blanco-y-negro-copy -> /products/sombras-tropicales-blanco-y-negro-2 | 200 https://www.matchwalls.com/products/sombras-tropicales-blanco-y-negro-2
/products/urban-geometrico,404,1,https://www.matchwalls.com/products/urban-geometrico-beige,,,,,,no,301 https://www.matchwalls.com/products/urban-geometrico -> /products/urban-geometrico-beige | 404 https://www.matchwalls.com/products/urban-geometrico-beige
/products/urban-geometrico-beige,404,0,https://www.matchwalls.com/products/urban-geometrico-beige,,,,,,no,404 https://www.matchwalls.com/products/urban-geometrico-beige
/products/urban-geometrico-beige-copia,ERROR,1,https://www.matchwalls.com/products/urban-geometrico-gris,,,,,,no,301 https://www.matchwalls.com/products/urban-geometrico-beige-copia -> /products/urban-geometrico-gris | ERROR https://www.matchwalls.com/products/urban-geometrico-gris ERROR <urlopen error _ssl.c:989: The handshake operation timed out>
/products/urban-geometrico-gris,404,0,https://www.matchwalls.com/products/urban-geometrico-gris,,,,,,no,404 https://www.matchwalls.com/products/urban-geometrico-gris
/products/urban-sketch-beige-copia,404,1,https://www.matchwalls.com/products/melodic-flow,,,,,,no,301 https://www.matchwalls.com/products/urban-sketch-beige-copia -> /products/melodic-flow | 404 https://www.matchwalls.com/products/melodic-flow
/products/vetas-de-luz-blanco,200,0,https://www.matchwalls.com/products/vetas-de-luz-blanco,,,,,,no,200 https://www.matchwalls.com/products/vetas-de-luz-blanco
/products/vetasde-luz-blanco,200,1,https://www.matchwalls.com/products/vetas-de-luz-blanco,,,,,,no,301 https://www.matchwalls.com/products/vetasde-luz-blanco -> /products/vetas-de-luz-blanco | 200 https://www.matchwalls.com/products/vetas-de-luz-blanco
